order_id,order_date,ship_date,order_status,customer_id,product_id,product_name,category,sub_category,quantity,unit_price,sales,discount,profit,state,country,region,shipping_mode
ORD103622,2024-02-22,2024-02-23,Cancelled,CUST9924,PROD422,Outdoor Product,Sports,Outdoor,5,104.9,524.5,141.28,297.59,California,Australia,West,Standard
ORD103623,2024-02-27,2024-02-28,Shipped,CUST5630,PROD588,Indoor Product,Sports,Indoor,5,409.69,2048.45,41.2,1778.97,California,Japan,East,First Class
ORD103624,2024-05-24,2024-05-29,Delivered,CUST6663,PROD713,Non-Fiction Product,Books,Non-Fiction,4,447.21,1788.84,449.59,1015.59,Bavaria,Japan,Central,Same Day
ORD103625,2023-02-13,2023-02-17,In Transit,CUST5597,PROD252,Indoor Product,Sports,Indoor,1,283.79,283.79,17.17,220.91,Ontario,India,North,Same Day
ORD103626,2023-02-22,2023-02-24,Shipped,CUST6333,PROD689,Accessories Product,Electronics,Accessories,3,198.75,596.25,138.2,391.65,Texas,UAE,East,Second Class
ORD103627,2024-04-19,2024-04-20,In Transit,CUST3479,PROD393,Women Product,Fashion,Women,5,379.39,1896.95,329.83,1322.03,Texas,Singapore,South,First Class
ORD103628,2023-06-26,2023-07-03,In Transit,CUST6257,PROD579,Appliances Product,Home & Kitchen,Appliances,4,370.43,1481.72,276.93,776.88,Tamil Nadu,USA,South,Second Class
ORD103629,2023-06-22,2023-06-26,In Transit,CUST3523,PROD640,Accessories Product,Electronics,Accessories,1,385.41,385.41,0.77,307.39,Tamil Nadu,Germany,West,Second Class
ORD103630,2024-08-10,2024-08-11,In Transit,CUST2497,PROD922,Men Product,Fashion,Men,4,436.2,1744.8,361.84,908.4,Texas,UAE,West,Same Day
ORD103631,2023-10-28,2023-11-03,Cancelled,CUST2531,PROD335,Indoor Product,Sports,Indoor,1,437.45,437.45,36.37,315.27,Tamil Nadu,Canada,North,First Class
ORD103632,2023-04-12,2023-04-19,Shipped,CUST7259,PROD555,Non-Fiction Product,Books,Non-Fiction,5,268.61,1343.05,247.91,747.03,Ontario,India,East,Standard
ORD103633,2023-10-03,2023-10-05,In Transit,CUST5132,PROD156,Laptop Product,Electronics,Laptop,3,390.37,1171.11,74.73,935.94,Queensland,USA,North,Same Day
ORD103634,2024-12-24,2024-12-28,In Transit,CUST8214,PROD760,Furniture Product,Home & Kitchen,Furniture,4,352.43,1409.72,272.29,907.86,Tamil Nadu,France,West,Second Class
ORD103635,2024-09-13,2024-09-18,In Transit,CUST5111,PROD566,Non-Fiction Product,Books,Non-Fiction,5,12.6,63.0,18.16,31.66,Texas,USA,Central,First Class
ORD103636,2024-12-31,2025-01-02,Cancelled,CUST5203,PROD890,Laptop Product,Electronics,Laptop,4,360.35,1441.4,363.19,733.04,Maharashtra,Germany,West,Standard
ORD103637,2023-08-19,2023-08-26,Shipped,CUST6896,PROD279,Men Product,Fashion,Men,2,358.14,716.28,75.27,523.42,California,Italy,South,Standard
ORD103638,2023-07-15,2023-07-22,Returned,CUST8518,PROD769,Appliances Product,Home & Kitchen,Appliances,5,411.35,2056.75,362.06,1171.26,California,Italy,West,Standard
ORD103639,2023-05-22,2023-05-25,Delivered,CUST3599,PROD291,Fiction Product,Books,Fiction,1,131.27,131.27,27.17,70.42,Karnataka,Germany,West,Second Class
ORD103640,2024-08-05,2024-08-12,Returned,CUST7713,PROD755,Appliances Product,Home & Kitchen,Appliances,1,331.55,331.55,96.4,152.96,Queensland,India,South,Second Class
ORD103641,2024-09-10,2024-09-17,Shipped,CUST3864,PROD527,Furniture Product,Home & Kitchen,Furniture,1,120.2,120.2,19.01,71.06,Bavaria,India,North,Standard
ORD103642,2023-03-28,2023-04-01,Cancelled,CUST2197,PROD210,Appliances Product,Home & Kitchen,Appliances,5,185.21,926.05,90.73,658.96,Texas,France,Central,First Class
ORD103643,2024-03-30,2024-04-06,Delivered,CUST8385,PROD481,Laptop Product,Electronics,Laptop,3,416.35,1249.05,188.41,718.95,Bavaria,Germany,North,Standard
ORD103644,2024-10-28,2024-10-31,Shipped,CUST1885,PROD105,Education Product,Books,Education,2,309.55,619.1,93.69,339.81,Tamil Nadu,France,Central,Standard
ORD103645,2023-02-02,2023-02-03,Cancelled,CUST7684,PROD888,Mobile Product,Electronics,Mobile,1,310.28,310.28,84.31,158.79,Texas,Brazil,South,Standard
ORD103646,2023-02-11,2023-02-17,Shipped,CUST6825,PROD696,Men Product,Fashion,Men,4,29.54,118.16,31.12,60.98,Ontario,Italy,Central,Standard
ORD103647,2024-08-13,2024-08-18,Shipped,CUST6273,PROD894,Fiction Product,Books,Fiction,1,140.96,140.96,22.04,83.04,New York,India,South,First Class
ORD103648,2024-01-18,2024-01-20,In Transit,CUST6548,PROD939,Women Product,Fashion,Women,3,21.91,65.73,19.6,34.14,Tamil Nadu,UK,East,Same Day
ORD103649,2024-10-26,2024-10-29,Returned,CUST2506,PROD984,Women Product,Fashion,Women,4,425.39,1701.56,329.71,903.43,Texas,Italy,South,Same Day
ORD103650,2023-05-15,2023-05-19,Delivered,CUST3957,PROD194,Laptop Product,Electronics,Laptop,1,138.07,138.07,8.27,110.25,California,Singapore,Central,Standard
ORD103651,2023-03-31,2023-04-03,In Transit,CUST8732,PROD853,Laptop Product,Electronics,Laptop,3,418.99,1256.97,374.62,573.66,California,UK,West,Second Class
ORD103652,2024-08-09,2024-08-13,Shipped,CUST1100,PROD190,Mobile Product,Electronics,Mobile,4,31.75,127.0,36.84,77.36,Karnataka,Australia,Central,Second Class
ORD103653,2024-10-11,2024-10-16,In Transit,CUST1077,PROD950,Fiction Product,Books,Fiction,3,402.69,1208.07,317.73,757.34,Tamil Nadu,Canada,North,Second Class
ORD103654,2024-08-28,2024-08-31,Delivered,CUST3699,PROD774,Men Product,Fashion,Men,3,162.21,486.63,37.11,384.08,California,France,South,Same Day
ORD103655,2024-02-28,2024-03-02,Returned,CUST7561,PROD574,Non-Fiction Product,Books,Non-Fiction,1,19.54,19.54,5.8,10.3,Queensland,France,Central,Second Class
ORD103656,2023-12-04,2023-12-05,Returned,CUST9225,PROD876,Men Product,Fashion,Men,1,234.17,234.17,23.72,168.78,Ontario,Canada,Central,Second Class
ORD103657,2024-11-16,2024-11-17,Shipped,CUST1048,PROD418,Non-Fiction Product,Books,Non-Fiction,5,377.41,1887.05,124.88,1566.98,Maharashtra,UAE,North,Same Day
ORD103658,2023-05-20,2023-05-22,Shipped,CUST9758,PROD768,Fitness Product,Sports,Fitness,5,283.66,1418.3,188.14,1045.89,Delhi,Brazil,South,Same Day
ORD103659,2024-01-27,2024-01-29,In Transit,CUST2544,PROD223,Men Product,Fashion,Men,3,207.41,622.23,85.8,405.78,New York,Germany,Central,First Class
ORD103660,2023-08-06,2023-08-09,In Transit,CUST1927,PROD226,Fiction Product,Books,Fiction,1,358.82,358.82,3.45,278.96,Ontario,UK,East,First Class
ORD103661,2023-10-29,2023-11-03,Shipped,CUST8851,PROD656,Education Product,Books,Education,2,410.7,821.4,42.51,649.27,Texas,Canada,South,Same Day
ORD103662,2024-05-19,2024-05-21,Cancelled,CUST1833,PROD387,Kids Product,Fashion,Kids,1,59.53,59.53,2.82,47.54,Bavaria,Canada,South,Second Class
ORD103663,2023-05-31,2023-06-05,Returned,CUST7211,PROD598,Outdoor Product,Sports,Outdoor,2,61.84,123.68,6.8,88.27,California,Canada,Central,Second Class
ORD103664,2023-12-20,2023-12-26,Shipped,CUST7489,PROD174,Kids Product,Fashion,Kids,1,419.16,419.16,31.72,306.9,Tamil Nadu,Brazil,North,Standard
ORD103665,2023-10-08,2023-10-14,Returned,CUST4126,PROD731,Appliances Product,Home & Kitchen,Appliances,5,319.08,1595.4,473.13,893.46,New York,Brazil,West,First Class
ORD103666,2023-02-27,2023-03-04,Delivered,CUST1393,PROD841,Kids Product,Fashion,Kids,3,59.68,179.04,6.72,149.28,Queensland,Italy,East,Standard
ORD103667,2023-09-07,2023-09-12,In Transit,CUST3224,PROD158,Appliances Product,Home & Kitchen,Appliances,4,113.55,454.2,62.04,299.07,Tamil Nadu,Brazil,East,First Class
ORD103668,2024-08-08,2024-08-10,Returned,CUST1011,PROD776,Education Product,Books,Education,3,247.44,742.32,170.99,432.94,Ontario,USA,Central,Same Day
ORD103669,2024-08-29,2024-08-31,In Transit,CUST9214,PROD503,Indoor Product,Sports,Indoor,2,220.27,440.54,94.62,236.63,California,USA,East,Same Day
ORD103670,2023-07-14,2023-07-17,Delivered,CUST1308,PROD369,Women Product,Fashion,Women,5,108.28,541.4,126.84,329.73,Maharashtra,Australia,Central,Second Class
ORD103671,2023-05-29,2023-06-04,Returned,CUST5217,PROD203,Men Product,Fashion,Men,2,458.29,916.58,25.84,775.34,New York,UK,North,Second Class
ORD103672,2023-04-11,2023-04-12,In Transit,CUST1164,PROD964,Furniture Product,Home & Kitchen,Furniture,3,470.54,1411.62,302.23,728.43,Delhi,India,North,Standard
ORD103673,2024-08-25,2024-08-27,In Transit,CUST2650,PROD176,Outdoor Product,Sports,Outdoor,1,364.9,364.9,57.08,222.35,Ontario,France,South,Standard
ORD103674,2024-05-19,2024-05-20,Delivered,CUST6427,PROD253,Furniture Product,Home & Kitchen,Furniture,4,346.9,1387.6,282.65,718.78,New York,Brazil,North,Standard
ORD103675,2024-07-19,2024-07-22,Shipped,CUST8193,PROD254,Men Product,Fashion,Men,5,457.12,2285.6,648.29,1177.44,Texas,Canada,West,Same Day
ORD103676,2023-10-13,2023-10-16,Returned,CUST3580,PROD730,Furniture Product,Home & Kitchen,Furniture,2,347.49,694.98,180.03,432.08,Queensland,France,Central,First Class
ORD103677,2023-01-03,2023-01-04,In Transit,CUST8375,PROD861,Non-Fiction Product,Books,Non-Fiction,3,172.8,518.4,87.6,296.67,Karnataka,Australia,West,Standard
ORD103678,2024-05-12,2024-05-14,Cancelled,CUST5731,PROD150,Fiction Product,Books,Fiction,1,383.11,383.11,86.84,251.1,Delhi,UAE,North,Second Class
ORD103679,2024-02-26,2024-03-02,Cancelled,CUST6911,PROD530,Furniture Product,Home & Kitchen,Furniture,5,216.82,1084.1,121.58,789.47,Ontario,Canada,West,Same Day
ORD103680,2023-05-31,2023-06-03,In Transit,CUST8816,PROD523,Fiction Product,Books,Fiction,3,280.14,840.42,68.71,544.47,Queensland,Brazil,South,First Class
ORD103681,2024-07-11,2024-07-17,Delivered,CUST3910,PROD107,Non-Fiction Product,Books,Non-Fiction,3,10.39,31.17,4.85,21.52,Texas,Australia,North,Same Day
ORD103682,2023-06-16,2023-06-19,In Transit,CUST9189,PROD251,Accessories Product,Electronics,Accessories,4,292.91,1171.64,58.3,808.4,Karnataka,Brazil,East,Same Day
ORD103683,2023-03-02,2023-03-03,Cancelled,CUST8662,PROD789,Fiction Product,Books,Fiction,5,266.81,1334.05,12.34,946.02,Ontario,Japan,West,Same Day
ORD103684,2023-10-23,2023-10-30,Returned,CUST1585,PROD570,Accessories Product,Electronics,Accessories,4,107.59,430.36,95.95,262.08,Queensland,USA,West,First Class
ORD103685,2024-06-23,2024-06-25,In Transit,CUST1243,PROD642,Non-Fiction Product,Books,Non-Fiction,5,203.44,1017.2,66.31,724.04,Ontario,France,West,Second Class
ORD103686,2023-03-14,2023-03-16,In Transit,CUST1889,PROD237,Fitness Product,Sports,Fitness,4,137.81,551.24,134.93,327.74,Queensland,Singapore,West,First Class
ORD103687,2023-10-26,2023-10-30,Shipped,CUST1799,PROD602,Laptop Product,Electronics,Laptop,5,211.26,1056.3,288.28,611.29,Texas,France,Central,Standard
ORD103688,2024-03-31,2024-04-02,Shipped,CUST6649,PROD950,Laptop Product,Electronics,Laptop,5,277.72,1388.6,396.58,739.45,Queensland,UK,West,Same Day
ORD103689,2023-01-08,2023-01-12,Cancelled,CUST4651,PROD139,Decor Product,Home & Kitchen,Decor,4,316.55,1266.2,92.66,928.76,Queensland,France,East,Standard
ORD103690,2023-07-18,2023-07-25,Delivered,CUST5398,PROD689,Education Product,Books,Education,4,42.7,170.8,14.19,130.26,Karnataka,Australia,West,Second Class
ORD103691,2023-02-12,2023-02-17,Cancelled,CUST3256,PROD306,Indoor Product,Sports,Indoor,5,259.19,1295.95,264.88,753.36,Maharashtra,Australia,South,Second Class
ORD103692,2024-11-07,2024-11-10,In Transit,CUST5043,PROD601,Non-Fiction Product,Books,Non-Fiction,3,425.9,1277.7,63.9,998.92,Bavaria,Canada,Central,Same Day
ORD103693,2024-11-27,2024-12-03,Cancelled,CUST1807,PROD962,Decor Product,Home & Kitchen,Decor,1,161.34,161.34,46.4,88.32,Delhi,Germany,South,First Class
ORD103694,2023-10-27,2023-11-02,Returned,CUST6881,PROD643,Indoor Product,Sports,Indoor,5,17.44,87.2,19.57,51.16,Maharashtra,Brazil,East,Standard
ORD103695,2023-03-05,2023-03-12,Delivered,CUST4982,PROD455,Outdoor Product,Sports,Outdoor,5,319.36,1596.8,181.07,1031.82,California,Italy,North,First Class
ORD103696,2023-06-09,2023-06-12,In Transit,CUST1973,PROD946,Fiction Product,Books,Fiction,5,112.71,563.55,114.07,282.1,Delhi,Singapore,West,Same Day
ORD103697,2024-11-27,2024-11-28,Returned,CUST4916,PROD433,Non-Fiction Product,Books,Non-Fiction,4,273.79,1095.16,239.16,599.91,Ontario,Canada,West,First Class
ORD103698,2024-06-30,2024-07-01,Delivered,CUST8998,PROD274,Kids Product,Fashion,Kids,1,51.58,51.58,0.29,38.06,California,India,East,First Class
ORD103699,2024-09-02,2024-09-08,Cancelled,CUST1064,PROD131,Fiction Product,Books,Fiction,5,245.06,1225.3,241.2,842.2,Karnataka,Brazil,Central,Second Class
ORD103700,2023-09-19,2023-09-21,In Transit,CUST5990,PROD109,Decor Product,Home & Kitchen,Decor,4,267.8,1071.2,78.29,836.04,Karnataka,Japan,Central,First Class
ORD103701,2024-12-09,2024-12-12,Shipped,CUST1210,PROD670,Decor Product,Home & Kitchen,Decor,3,438.97,1316.91,18.94,1144.07,Maharashtra,Singapore,East,First Class
ORD103702,2023-11-07,2023-11-09,Returned,CUST2597,PROD219,Fiction Product,Books,Fiction,3,328.81,986.43,81.26,760.99,Maharashtra,Canada,West,Standard
ORD103703,2023-02-27,2023-03-03,In Transit,CUST9638,PROD162,Fitness Product,Sports,Fitness,4,206.51,826.04,205.1,537.75,New York,France,East,Standard
ORD103704,2024-12-17,2024-12-20,Returned,CUST9145,PROD768,Mobile Product,Electronics,Mobile,4,138.77,555.08,87.04,353.23,Texas,France,North,Standard
ORD103705,2024-02-09,2024-02-16,In Transit,CUST1430,PROD164,Decor Product,Home & Kitchen,Decor,3,272.33,816.99,69.3,576.63,California,Japan,South,Standard
ORD103706,2024-08-01,2024-08-07,Returned,CUST1594,PROD953,Fiction Product,Books,Fiction,1,450.1,450.1,116.93,287.53,New York,USA,Central,Same Day
ORD103707,2023-07-18,2023-07-20,Cancelled,CUST3992,PROD565,Men Product,Fashion,Men,5,255.62,1278.1,118.37,783.85,Queensland,India,East,First Class
ORD103708,2023-05-24,2023-05-27,Delivered,CUST2020,PROD263,Non-Fiction Product,Books,Non-Fiction,4,225.65,902.6,24.91,684.62,Delhi,UAE,East,Same Day
ORD103709,2023-10-12,2023-10-16,Returned,CUST4331,PROD981,Appliances Product,Home & Kitchen,Appliances,4,405.76,1623.04,380.99,842.35,Maharashtra,Canada,Central,Same Day
ORD103710,2024-08-12,2024-08-17,In Transit,CUST7733,PROD435,Fiction Product,Books,Fiction,4,61.04,244.16,18.38,192.33,Ontario,UAE,Central,Second Class
ORD103711,2024-04-19,2024-04-22,In Transit,CUST3296,PROD721,Outdoor Product,Sports,Outdoor,5,128.53,642.65,70.13,505.6,Bavaria,UAE,North,Same Day
ORD103712,2023-02-22,2023-02-23,In Transit,CUST7782,PROD300,Fiction Product,Books,Fiction,2,42.03,84.06,10.48,63.4,Queensland,Canada,West,First Class
ORD103713,2023-11-30,2023-12-07,Delivered,CUST2079,PROD843,Fiction Product,Books,Fiction,2,117.15,234.3,17.89,173.17,Tamil Nadu,Brazil,East,Standard
ORD103714,2023-02-12,2023-02-19,Delivered,CUST4509,PROD670,Laptop Product,Electronics,Laptop,2,32.63,65.26,15.35,32.88,Maharashtra,Italy,Central,Second Class
ORD103715,2024-12-26,2024-12-30,Shipped,CUST4083,PROD278,Fiction Product,Books,Fiction,2,41.89,83.78,6.67,53.55,Texas,Germany,South,Standard
ORD103716,2023-12-16,2023-12-21,Returned,CUST6754,PROD171,Accessories Product,Electronics,Accessories,5,460.2,2301.0,594.3,1374.48,Delhi,Japan,North,Standard
ORD103717,2024-03-18,2024-03-24,Delivered,CUST9537,PROD356,Men Product,Fashion,Men,5,19.61,98.05,17.05,56.74,Bavaria,UK,East,Standard
ORD103718,2024-08-23,2024-08-25,Shipped,CUST3926,PROD264,Fiction Product,Books,Fiction,2,364.69,729.38,66.28,490.65,Ontario,UAE,East,Same Day
ORD103719,2024-11-01,2024-11-03,In Transit,CUST3466,PROD767,Non-Fiction Product,Books,Non-Fiction,2,343.58,687.16,47.1,494.05,Texas,Brazil,North,Standard
ORD103720,2024-07-19,2024-07-24,Returned,CUST3894,PROD127,Outdoor Product,Sports,Outdoor,5,234.6,1173.0,313.76,656.45,Maharashtra,Germany,East,First Class
ORD103721,2024-03-28,2024-04-01,In Transit,CUST5692,PROD714,Non-Fiction Product,Books,Non-Fiction,5,238.71,1193.55,103.02,959.79,Maharashtra,Canada,North,First Class
ORD103722,2023-02-13,2023-02-17,Cancelled,CUST2985,PROD692,Men Product,Fashion,Men,5,460.82,2304.1,312.51,1461.02,Tamil Nadu,USA,West,Same Day
ORD103723,2024-11-15,2024-11-21,Delivered,CUST9498,PROD487,Accessories Product,Electronics,Accessories,4,126.18,504.72,111.93,331.32,Maharashtra,USA,South,First Class
ORD103724,2024-01-26,2024-02-02,Cancelled,CUST6714,PROD750,Kids Product,Fashion,Kids,3,83.92,251.76,34.69,170.64,Delhi,Canada,East,First Class
ORD103725,2024-05-19,2024-05-23,Returned,CUST8665,PROD819,Non-Fiction Product,Books,Non-Fiction,4,101.87,407.48,64.84,221.03,Queensland,Italy,West,Standard
ORD103726,2023-12-10,2023-12-15,Cancelled,CUST3375,PROD852,Men Product,Fashion,Men,1,232.35,232.35,0.59,183.71,Ontario,Germany,South,First Class
ORD103727,2023-11-14,2023-11-15,Cancelled,CUST6462,PROD300,Outdoor Product,Sports,Outdoor,4,37.38,149.52,8.76,113.64,Queensland,UK,Central,First Class
ORD103728,2023-09-30,2023-10-01,Cancelled,CUST6223,PROD416,Furniture Product,Home & Kitchen,Furniture,5,372.93,1864.65,27.96,1614.36,California,Singapore,East,Standard
ORD103729,2024-08-22,2024-08-25,Returned,CUST1176,PROD846,Non-Fiction Product,Books,Non-Fiction,5,205.84,1029.2,22.57,893.7,Ontario,India,South,Standard
ORD103730,2023-11-23,2023-11-29,In Transit,CUST6113,PROD567,Mobile Product,Electronics,Mobile,5,102.44,512.2,32.48,329.56,Delhi,USA,Central,Second Class
ORD103731,2024-08-07,2024-08-10,Returned,CUST5287,PROD615,Fitness Product,Sports,Fitness,2,217.36,434.72,44.91,277.22,Queensland,Canada,South,Second Class
ORD103732,2023-08-22,2023-08-26,Shipped,CUST6445,PROD220,Fitness Product,Sports,Fitness,4,387.41,1549.64,137.81,1106.09,Texas,India,North,Second Class
ORD103733,2024-10-16,2024-10-19,Delivered,CUST5951,PROD471,Accessories Product,Electronics,Accessories,3,377.04,1131.12,245.67,701.08,Maharashtra,Germany,West,Same Day
ORD103734,2023-01-31,2023-02-01,Cancelled,CUST3610,PROD905,Women Product,Fashion,Women,4,68.49,273.96,27.21,176.51,Karnataka,UK,Central,Standard
ORD103735,2024-08-03,2024-08-06,Cancelled,CUST4917,PROD378,Women Product,Fashion,Women,3,175.11,525.33,141.05,245.09,Tamil Nadu,Japan,North,First Class
ORD103736,2024-03-04,2024-03-08,Returned,CUST7888,PROD683,Women Product,Fashion,Women,4,128.81,515.24,66.67,380.09,Tamil Nadu,Brazil,North,Same Day
ORD103737,2024-04-09,2024-04-16,Returned,CUST2021,PROD839,Kids Product,Fashion,Kids,4,144.61,578.44,106.14,396.92,Tamil Nadu,UK,Central,Same Day
ORD103738,2024-05-09,2024-05-16,In Transit,CUST5551,PROD240,Mobile Product,Electronics,Mobile,4,122.73,490.92,96.72,330.74,Karnataka,Japan,West,First Class
ORD103739,2023-09-04,2023-09-10,Shipped,CUST2537,PROD845,Furniture Product,Home & Kitchen,Furniture,5,319.01,1595.05,418.75,802.08,Tamil Nadu,India,North,Same Day
ORD103740,2023-05-07,2023-05-14,Cancelled,CUST5902,PROD406,Kids Product,Fashion,Kids,5,391.66,1958.3,574.28,1124.36,Bavaria,Singapore,South,First Class
ORD103741,2023-02-10,2023-02-15,Cancelled,CUST8878,PROD185,Fitness Product,Sports,Fitness,5,150.76,753.8,0.37,666.52,Delhi,UK,East,Same Day
ORD103742,2023-11-08,2023-11-10,In Transit,CUST5906,PROD662,Decor Product,Home & Kitchen,Decor,2,234.01,468.02,119.8,232.46,Delhi,Italy,North,Same Day
ORD103743,2024-08-16,2024-08-21,Returned,CUST4385,PROD559,Accessories Product,Electronics,Accessories,1,269.89,269.89,72.74,168.77,Tamil Nadu,Japan,South,First Class
ORD103744,2023-01-20,2023-01-22,Shipped,CUST7301,PROD772,Women Product,Fashion,Women,5,109.25,546.25,141.29,324.46,California,USA,North,Same Day
ORD103745,2023-03-17,2023-03-19,Cancelled,CUST3277,PROD326,Men Product,Fashion,Men,4,251.14,1004.56,181.23,534.06,Bavaria,UAE,West,Same Day
ORD103746,2024-04-28,2024-04-30,Returned,CUST6596,PROD629,Decor Product,Home & Kitchen,Decor,1,488.77,488.77,2.55,350.25,New York,Australia,South,Second Class
ORD103747,2024-03-27,2024-04-03,In Transit,CUST3557,PROD482,Outdoor Product,Sports,Outdoor,3,232.22,696.66,204.24,367.24,Tamil Nadu,France,East,Same Day
ORD103748,2023-01-04,2023-01-10,Delivered,CUST9977,PROD828,Fiction Product,Books,Fiction,2,378.88,757.76,20.49,526.16,Ontario,Germany,East,First Class
ORD103749,2024-05-12,2024-05-17,Returned,CUST3133,PROD805,Furniture Product,Home & Kitchen,Furniture,2,498.95,997.9,96.36,604.34,Maharashtra,France,North,Standard
ORD103750,2023-08-02,2023-08-09,Returned,CUST4751,PROD333,Indoor Product,Sports,Indoor,1,192.31,192.31,39.53,101.6,California,France,West,Same Day
ORD103751,2024-06-12,2024-06-18,Returned,CUST1880,PROD388,Indoor Product,Sports,Indoor,4,436.58,1746.32,191.24,1185.04,California,Singapore,North,Standard
ORD103752,2023-01-20,2023-01-26,Delivered,CUST8315,PROD727,Laptop Product,Electronics,Laptop,3,169.5,508.5,69.96,358.81,Tamil Nadu,Canada,South,Standard
ORD103753,2024-11-15,2024-11-17,Shipped,CUST5418,PROD792,Fitness Product,Sports,Fitness,2,319.02,638.04,150.17,335.76,Ontario,UK,South,Standard
ORD103754,2023-05-24,2023-05-25,Delivered,CUST5280,PROD803,Education Product,Books,Education,3,183.75,551.25,124.88,282.74,New York,Singapore,South,Second Class
ORD103755,2023-10-14,2023-10-21,Delivered,CUST8684,PROD694,Kids Product,Fashion,Kids,2,9.74,19.48,2.62,14.02,Karnataka,USA,West,First Class
ORD103756,2024-05-01,2024-05-08,Returned,CUST9283,PROD116,Non-Fiction Product,Books,Non-Fiction,4,290.49,1161.96,73.7,899.89,Queensland,Germany,East,First Class
ORD103757,2024-03-17,2024-03-24,Returned,CUST8107,PROD975,Fitness Product,Sports,Fitness,3,220.24,660.72,53.16,481.53,Queensland,USA,North,Same Day
ORD103758,2023-09-13,2023-09-16,Returned,CUST9954,PROD327,Decor Product,Home & Kitchen,Decor,1,217.1,217.1,39.36,139.51,New York,India,North,Standard
ORD103759,2023-02-01,2023-02-08,Returned,CUST4522,PROD363,Kids Product,Fashion,Kids,3,275.29,825.87,77.2,611.28,Tamil Nadu,UAE,West,First Class
ORD103760,2023-04-29,2023-05-03,Cancelled,CUST8391,PROD172,Fiction Product,Books,Fiction,3,496.38,1489.14,269.43,1003.74,California,UK,West,Second Class
ORD103761,2024-11-02,2024-11-03,Delivered,CUST7977,PROD219,Non-Fiction Product,Books,Non-Fiction,2,121.89,243.78,22.99,153.89,California,Singapore,East,Same Day
ORD103762,2024-03-04,2024-03-07,In Transit,CUST6115,PROD576,Laptop Product,Electronics,Laptop,2,261.33,522.66,107.31,319.8,Delhi,USA,South,First Class
ORD103763,2023-05-13,2023-05-19,Delivered,CUST1027,PROD499,Fiction Product,Books,Fiction,2,353.7,707.4,194.21,370.62,Queensland,France,North,Second Class
ORD103764,2023-06-11,2023-06-15,Delivered,CUST4718,PROD301,Accessories Product,Electronics,Accessories,2,53.84,107.68,17.56,75.38,Queensland,Italy,East,Standard
ORD103765,2024-09-21,2024-09-23,Returned,CUST8827,PROD869,Women Product,Fashion,Women,1,469.35,469.35,128.19,274.91,Tamil Nadu,Brazil,West,First Class
ORD103766,2024-09-11,2024-09-15,In Transit,CUST7016,PROD621,Men Product,Fashion,Men,3,471.7,1415.1,190.57,820.02,Karnataka,Italy,East,Second Class
ORD103767,2024-06-16,2024-06-21,Returned,CUST1114,PROD822,Furniture Product,Home & Kitchen,Furniture,4,47.17,188.68,15.87,147.05,Delhi,India,East,First Class
ORD103768,2024-08-11,2024-08-16,Returned,CUST7761,PROD499,Laptop Product,Electronics,Laptop,1,395.3,395.3,48.94,275.46,Maharashtra,UK,North,Same Day
ORD103769,2023-03-03,2023-03-08,Delivered,CUST4681,PROD157,Laptop Product,Electronics,Laptop,1,134.37,134.37,32.7,63.29,California,India,North,Standard
ORD103770,2023-06-28,2023-07-04,Returned,CUST3945,PROD879,Women Product,Fashion,Women,5,206.52,1032.6,64.39,819.43,New York,USA,North,First Class
ORD103771,2024-07-07,2024-07-10,In Transit,CUST7551,PROD523,Furniture Product,Home & Kitchen,Furniture,1,7.8,7.8,0.93,5.68,Texas,UK,North,Same Day
ORD103772,2024-07-31,2024-08-06,In Transit,CUST2965,PROD985,Furniture Product,Home & Kitchen,Furniture,5,13.88,69.4,10.22,43.86,Queensland,Australia,West,Second Class
ORD103773,2024-04-05,2024-04-08,Shipped,CUST6312,PROD353,Kids Product,Fashion,Kids,4,225.99,903.96,123.83,585.55,Tamil Nadu,Australia,South,First Class
ORD103774,2024-04-27,2024-04-28,Delivered,CUST2040,PROD654,Furniture Product,Home & Kitchen,Furniture,5,51.71,258.55,16.32,209.35,New York,Italy,West,First Class
ORD103775,2023-09-28,2023-09-30,Cancelled,CUST8988,PROD329,Kids Product,Fashion,Kids,1,112.97,112.97,9.04,91.98,Texas,UK,West,Second Class
ORD103776,2024-10-30,2024-11-02,Returned,CUST3995,PROD929,Kids Product,Fashion,Kids,1,200.14,200.14,23.92,137.22,Queensland,India,West,Second Class
ORD103777,2023-07-03,2023-07-08,Delivered,CUST2410,PROD531,Decor Product,Home & Kitchen,Decor,5,186.05,930.25,219.7,433.56,Bavaria,Germany,South,Second Class
ORD103778,2023-08-28,2023-08-29,In Transit,CUST8907,PROD640,Mobile Product,Electronics,Mobile,3,433.22,1299.66,148.13,847.11,Tamil Nadu,Singapore,Central,Same Day
ORD103779,2023-04-12,2023-04-17,Delivered,CUST8779,PROD656,Laptop Product,Electronics,Laptop,1,362.87,362.87,106.9,174.52,Bavaria,UK,North,Standard
ORD103780,2024-08-10,2024-08-14,Delivered,CUST7329,PROD875,Decor Product,Home & Kitchen,Decor,3,457.55,1372.65,191.74,877.89,California,UAE,Central,Same Day
ORD103781,2024-10-03,2024-10-09,Shipped,CUST8876,PROD882,Kids Product,Fashion,Kids,1,311.06,311.06,70.51,189.52,Bavaria,India,East,Same Day
